Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,102.610001,105.370003,102.000000,105.349998,99.499107,67649400
2016-01-05,105.750000,105.849998,102.410004,102.709999,97.005730,55791000
2016-01-06,100.559998,102.370003,99.870003,100.699997,95.107361,68457400
2016-01-07,98.680000,100.129997,96.430000,96.449997,91.093399,81094400
2016-01-08,98.550003,99.110001,96.760002,96.959999,91.575073,70798000
2016-01-11,98.970001,99.059998,97.339996,98.529999,93.057869,49739400
2016-01-12,100.550003,100.690002,98.839996,99.959999,94.408447,49154200
2016-01-13,100.320000,101.190002,97.300003,97.389999,91.981194,62439600
2016-01-14,97.959999,100.480003,95.739998,99.519997,93.992889,63170100
2016-01-15,96.199997,97.709999,95.360001,97.129997,91.735634,79010000
2016-01-19,98.410004,98.650002,95.500000,96.660004,91.291718,53087700
2016-01-20,95.099998,98.190002,93.419998,96.790001,91.414520,72334400
2016-01-21,97.059998,97.879997,94.940002,96.300003,90.951736,52161500
2016-01-22,98.629997,101.459999,98.370003,101.419998,95.787369,65800500
2016-01-25,101.519997,101.529999,99.209999,99.440002,93.917336,51794500
2016-01-26,99.930000,100.879997,98.070000,99.989998,94.436790,75077000
2016-01-27,96.040001,96.629997,93.339996,93.419998,88.231659,133369700
2016-01-28,93.790001,94.519997,92.389999,94.089996,88.864449,55678800
2016-01-29,94.790001,97.339996,94.349998,97.339996,91.933960,64416500
2016-02-01,96.470001,96.709999,95.400002,96.430000,91.074501,40943500
2016-02-02,95.419998,96.040001,94.279999,94.480003,89.232796,37357200
2016-02-03,95.000000,96.839996,94.080002,96.349998,90.998932,45964300
2016-02-04,95.860001,97.330002,95.190002,96.599998,91.730110,46471700
2016-02-05,96.519997,96.919998,93.690002,94.019997,89.280190,46418100
2016-02-08,93.129997,95.699997,93.040001,95.010002,90.220276,54021400
2016-02-09,94.290001,95.940002,93.930000,94.989998,90.201294,44331200
2016-02-10,95.919998,96.349998,94.099998,94.269997,89.517586,42343600
2016-02-11,93.790001,94.720001,92.589996,93.699997,88.976318,50074700
2016-02-12,94.190002,94.500000,93.010002,93.989998,89.251686,40351400
2016-02-16,95.019997,96.849998,94.610001,96.639999,91.768089,49057900
2016-02-17,96.669998,98.209999,96.150002,98.120003,93.173508,44863200
2016-02-18,98.839996,98.889999,96.089996,96.260002,91.407272,39021000
2016-02-19,96.000000,96.760002,95.800003,96.040001,91.198341,35374200
2016-02-22,96.309998,96.900002,95.919998,96.879997,91.995995,34280800
2016-02-23,96.400002,96.500000,94.550003,94.690002,89.916420,31942600
2016-02-24,93.980003,96.379997,93.320000,96.099998,91.255333,36255700
2016-02-25,96.050003,96.760002,95.250000,96.760002,91.882057,27582700
2016-02-26,97.199997,98.019997,96.580002,96.910004,92.024490,28991100
2016-02-29,96.860001,98.230003,96.650002,96.690002,91.815598,35216300
2016-03-01,97.650002,100.769997,97.419998,100.529999,95.461998,50407100
2016-03-02,100.510002,100.889999,99.639999,100.750000,95.670914,33169600
2016-03-03,100.580002,101.709999,100.449997,101.500000,96.383095,36955700
2016-03-04,102.370003,103.750000,101.370003,103.010002,97.816986,46055100
2016-03-07,102.389999,102.830002,100.959999,101.870003,96.734444,35828900
2016-03-08,100.779999,101.760002,100.400002,101.029999,95.936798,31561900
2016-03-09,101.309998,101.580002,100.269997,101.120003,96.022263,27201700
2016-03-10,101.410004,102.239998,100.150002,101.169998,96.069733,33513600
2016-03-11,102.239998,102.279999,101.500000,102.260002,97.104797,27408200
2016-03-14,101.910004,102.910004,101.779999,102.519997,97.351677,25076100
2016-03-15,103.959999,105.180000,103.849998,104.580002,99.307831,40067700
2016-03-16,104.610001,106.309998,104.589996,105.970001,100.627762,38303500
2016-03-17,105.519997,106.470001,104.959999,105.800003,100.466324,34420700
2016-03-18,106.339996,106.500000,105.190002,105.919998,100.580276,44205200
2016-03-21,105.930000,107.650002,105.139999,105.910004,100.570778,35502700
2016-03-22,105.250000,107.290001,105.209999,106.720001,101.339943,32444400
2016-03-23,106.480003,107.070000,105.900002,106.129997,100.779694,25703500
2016-03-24,105.470001,106.250000,104.889999,105.669998,100.342873,26133000
2016-03-28,106.000000,106.190002,105.059998,105.190002,99.887093,19411400
2016-03-29,104.889999,107.790001,104.879997,107.680000,102.251556,31190100
2016-03-30,108.650002,110.419998,108.599998,109.559998,104.036758,45601100
2016-03-31,109.720001,109.900002,108.879997,108.989998,103.495514,25888400
2016-04-01,108.779999,110.000000,108.199997,109.989998,104.445091,25874000
2016-04-04,110.419998,112.190002,110.269997,111.120003,105.518127,37356200
2016-04-05,109.510002,110.730003,109.419998,109.809998,104.274162,26578700
2016-04-06,110.230003,110.980003,109.199997,110.959999,105.366203,26404100
2016-04-07,109.949997,110.419998,108.120003,108.540001,103.068192,31801900
2016-04-08,108.910004,109.769997,108.169998,108.660004,103.182144,23581700
2016-04-11,108.970001,110.610001,108.830002,109.019997,103.523987,29407500
2016-04-12,109.339996,110.500000,108.660004,110.440002,104.872406,27232300
2016-04-13,110.800003,112.339996,110.800003,112.040001,106.391754,33257300
2016-04-14,111.620003,112.389999,111.330002,112.099998,106.448715,25473900
2016-04-15,112.110001,112.300003,109.730003,109.849998,104.312149,46939000
2016-04-18,108.889999,108.949997,106.940002,107.480003,102.061638,60834000
2016-04-19,107.879997,108.000000,106.230003,106.910004,101.520370,32384900
2016-04-20,106.639999,108.089996,106.059998,107.129997,101.729279,30611000
2016-04-21,106.930000,106.930000,105.519997,105.970001,100.627762,31552500
2016-04-22,105.010002,106.480003,104.620003,105.680000,100.352371,33683100
2016-04-25,105.000000,105.650002,104.510002,105.080002,99.782631,28031600
2016-04-26,103.910004,105.300003,103.910004,104.349998,99.089409,56016200
2016-04-27,96.000000,98.709999,95.680000,97.820000,92.888634,114602100
2016-04-28,97.610001,97.879997,94.250000,94.830002,90.049362,82242700
2016-04-29,93.989998,94.720001,92.510002,93.739998,89.014297,68531500
2016-05-02,93.970001,94.080002,92.400002,93.639999,88.919334,48160100
2016-05-03,94.199997,95.739998,93.680000,95.180000,90.381714,56831300
2016-05-04,95.199997,95.900002,93.820000,94.190002,89.441612,41025500
2016-05-05,94.000000,94.070000,92.680000,93.239998,89.078583,35890500
2016-05-06,93.370003,93.449997,91.849998,92.720001,88.581795,43458200
2016-05-09,93.000000,93.769997,92.589996,92.790001,88.648651,32936400
2016-05-10,93.330002,93.570000,92.110001,93.419998,89.250542,33686800
2016-05-11,93.480003,93.570000,92.459999,92.510002,88.381157,28719100
2016-05-12,92.720001,92.779999,89.470001,90.339996,86.308014,76314700
2016-05-13,90.000000,91.669998,90.000000,90.519997,86.479965,44392800
2016-05-16,92.389999,94.389999,91.650002,93.879997,89.690018,61259800
2016-05-17,94.550003,94.699997,93.010002,93.489998,89.317413,46916900
2016-05-18,94.160004,95.209999,93.889999,94.559998,90.339684,42062400
2016-05-19,94.639999,94.639999,93.570000,94.199997,89.995728,30442100
2016-05-20,94.639999,95.430000,94.519997,95.220001,90.970207,32026000
2016-05-23,95.870003,97.190002,95.669998,96.430000,92.126205,38018600
2016-05-24,97.220001,98.089996,96.839996,97.900002,93.530609,35140200
2016-05-25,98.669998,99.739998,98.110001,99.620003,95.173828,38168800
2016-05-26,99.680000,100.730003,98.639999,100.410004,95.928566,56331200
2016-05-27,99.440002,100.470001,99.250000,100.349998,95.871239,36229500
2016-05-31,99.599998,100.400002,98.820000,99.860001,95.403122,42307200
2016-06-01,99.019997,99.540001,98.330002,98.459999,94.065598,29173300
2016-06-02,97.599998,97.839996,96.629997,97.720001,93.358643,40191600
2016-06-03,97.790001,98.269997,97.449997,97.919998,93.549706,28062900
2016-06-06,97.989998,101.889999,97.550003,98.629997,94.228004,23292500
2016-06-07,99.250000,99.870003,98.959999,99.029999,94.610161,22409500
2016-06-08,99.019997,99.559998,98.680000,98.940002,94.524185,20848100
2016-06-09,98.500000,99.989998,98.459999,99.650002,95.202492,26601400
2016-06-10,98.529999,99.349998,98.480003,98.830002,94.419098,31712900
2016-06-13,98.690002,99.120003,97.099998,97.339996,92.995583,38020500
2016-06-14,97.320000,98.480003,96.750000,97.459999,93.110229,31931900
